,season,round,circuit_id,driver,date_of_birth,nationality,constructor,grid,time,status,points,podium
1050,2017,11,hungaroring,kvyat,1994-04-26,Russian,toro_rosso,16,,+1 Lap,0.0,11
1051,2017,11,hungaroring,jolyon_palmer,1991-01-20,British,renault,10,,+1 Lap,0.0,12
1052,2017,11,hungaroring,kevin_magnussen,1992-10-05,Danish,haas,15,,+1 Lap,0.0,13
1053,2017,11,hungaroring,stroll,1998-10-29,Canadian,williams,17,,+1 Lap,0.0,14
1054,2017,11,hungaroring,wehrlein,1994-10-18,German,sauber,18,,+2 Laps,0.0,15
1055,2017,11,hungaroring,ericsson,1990-09-02,Swedish,sauber,20,,+2 Laps,0.0,16
1056,2017,11,hungaroring,hulkenberg,1987-08-19,German,renault,12,,Brakes,0.0,17
1057,2017,11,hungaroring,resta,1986-04-16,British,williams,19,,Oil leak,0.0,18
1058,2017,11,hungaroring,grosjean,1986-04-17,French,haas,14,,Wheel nut,0.0,19
1059,2017,11,hungaroring,ricciardo,1989-07-01,Australian,red_bull,6,,Collision,0.0,20
1060,2017,12,spa,hamilton,1985-01-07,British,mercedes,1,5082820.0,Finished,25.0,1
1061,2017,12,spa,vettel,1987-07-03,German,ferrari,2,5085178.0,Finished,18.0,2
1062,2017,12,spa,ricciardo,1989-07-01,Australian,red_bull,6,5093611.0,Finished,15.0,3
1063,2017,12,spa,raikkonen,1979-10-17,Finnish,ferrari,4,5097291.0,Finished,12.0,4
1064,2017,12,spa,bottas,1989-08-28,Finnish,mercedes,3,5099276.0,Finished,10.0,5
1065,2017,12,spa,hulkenberg,1987-08-19,German,renault,7,5110907.0,Finished,8.0,6
1066,2017,12,spa,grosjean,1986-04-17,French,haas,11,5114373.0,Finished,6.0,7
1067,2017,12,spa,massa,1981-04-25,Brazilian,williams,16,5119469.0,Finished,4.0,8
1068,2017,12,spa,ocon,1996-09-17,French,force_india,9,5120974.0,Finished,2.0,9
1069,2017,12,spa,sainz,1994-09-01,Spanish,toro_rosso,13,5122267.0,Finished,1.0,10
1070,2017,12,spa,stroll,1998-10-29,Canadian,williams,15,5131819.0,Finished,0.0,11
1071,2017,12,spa,kvyat,1994-04-26,Russian,toro_rosso,19,5132760.0,Finished,0.0,12
1072,2017,12,spa,jolyon_palmer,1991-01-20,British,renault,14,5136059.0,Finished,0.0,13
1073,2017,12,spa,vandoorne,1992-03-26,Belgian,mclaren,20,5139898.0,Finished,0.0,14
1074,2017,12,spa,kevin_magnussen,1992-10-05,Danish,haas,12,5150082.0,Finished,0.0,15
1075,2017,12,spa,ericsson,1990-09-02,Swedish,sauber,17,5152531.0,Finished,0.0,16
1076,2017,12,spa,perez,1990-01-26,Mexican,force_india,8,,Gearbox,0.0,17
1077,2017,12,spa,alonso,1981-07-29,Spanish,mclaren,10,,Engine,0.0,18
1078,2017,12,spa,max_verstappen,1997-09-30,Dutch,red_bull,5,,Engine,0.0,19
1079,2017,12,spa,wehrlein,1994-10-18,German,sauber,18,,Collision,0.0,20
1080,2017,13,monza,hamilton,1985-01-07,British,mercedes,1,4532312.0,Finished,25.0,1
1081,2017,13,monza,bottas,1989-08-28,Finnish,mercedes,4,4536783.0,Finished,18.0,2
1082,2017,13,monza,vettel,1987-07-03,German,ferrari,6,4568629.0,Finished,15.0,3
1083,2017,13,monza,ricciardo,1989-07-01,Australian,red_bull,16,4572647.0,Finished,12.0,4
1084,2017,13,monza,raikkonen,1979-10-17,Finnish,ferrari,5,4592394.0,Finished,10.0,5
1085,2017,13,monza,ocon,1996-09-17,French,force_india,3,4603840.0,Finished,8.0,6
1086,2017,13,monza,stroll,1998-10-29,Canadian,williams,2,4606468.0,Finished,6.0,7
1087,2017,13,monza,massa,1981-04-25,Brazilian,williams,7,4607146.0,Finished,4.0,8
1088,2017,13,monza,perez,1990-01-26,Mexican,force_india,10,4607588.0,Finished,2.0,9
1089,2017,13,monza,max_verstappen,1997-09-30,Dutch,red_bull,13,,+1 Lap,1.0,10
1090,2017,13,monza,kevin_magnussen,1992-10-05,Danish,haas,9,,+1 Lap,0.0,11
1091,2017,13,monza,kvyat,1994-04-26,Russian,toro_rosso,8,,+1 Lap,0.0,12
1092,2017,13,monza,hulkenberg,1987-08-19,German,renault,14,,+1 Lap,0.0,13
1093,2017,13,monza,sainz,1994-09-01,Spanish,toro_rosso,15,,+1 Lap,0.0,14
1094,2017,13,monza,grosjean,1986-04-17,French,haas,20,,+1 Lap,0.0,15
1095,2017,13,monza,wehrlein,1994-10-18,German,sauber,12,,+2 Laps,0.0,16
1096,2017,13,monza,alonso,1981-07-29,Spanish,mclaren,19,,Gearbox,0.0,17
1097,2017,13,monza,ericsson,1990-09-02,Swedish,sauber,11,,Gearbox,0.0,18
1098,2017,13,monza,vandoorne,1992-03-26,Belgian,mclaren,18,,Engine,0.0,19
1099,2017,13,monza,jolyon_palmer,1991-01-20,British,renault,17,,Engine,0.0,20
1100,2017,14,marina_bay,hamilton,1985-01-07,British,mercedes,5,7403544.0,Finished,25.0,1
1101,2017,14,marina_bay,ricciardo,1989-07-01,Australian,red_bull,3,7408051.0,Finished,18.0,2
1102,2017,14,marina_bay,bottas,1989-08-28,Finnish,mercedes,6,7412344.0,Finished,15.0,3
1103,2017,14,marina_bay,sainz,1994-09-01,Spanish,toro_rosso,10,7426366.0,Finished,12.0,4
1104,2017,14,marina_bay,perez,1990-01-26,Mexican,force_india,12,7428903.0,Finished,10.0,5
1105,2017,14,marina_bay,jolyon_palmer,1991-01-20,British,renault,11,7430803.0,Finished,8.0,6
1106,2017,14,marina_bay,vandoorne,1992-03-26,Belgian,mclaren,9,7433932.0,Finished,6.0,7
1107,2017,14,marina_bay,stroll,1998-10-29,Canadian,williams,18,7445240.0,Finished,4.0,8
1108,2017,14,marina_bay,grosjean,1986-04-17,French,haas,15,7446826.0,Finished,2.0,9
1109,2017,14,marina_bay,ocon,1996-09-17,French,force_india,14,7448339.0,Finished,1.0,10
1110,2017,14,marina_bay,massa,1981-04-25,Brazilian,williams,17,7450080.0,Finished,0.0,11
1111,2017,14,marina_bay,wehrlein,1994-10-18,German,sauber,19,,+2 Laps,0.0,12
1112,2017,14,marina_bay,kevin_magnussen,1992-10-05,Danish,haas,16,,Engine,0.0,13
1113,2017,14,marina_bay,hulkenberg,1987-08-19,German,renault,7,,Engine,0.0,14
1114,2017,14,marina_bay,ericsson,1990-09-02,Swedish,sauber,20,,Accident,0.0,15
1115,2017,14,marina_bay,kvyat,1994-04-26,Russian,toro_rosso,13,,Accident,0.0,16
1116,2017,14,marina_bay,alonso,1981-07-29,Spanish,mclaren,8,,Collision damage,0.0,17
1117,2017,14,marina_bay,vettel,1987-07-03,German,ferrari,1,,Accident,0.0,18
1118,2017,14,marina_bay,max_verstappen,1997-09-30,Dutch,red_bull,2,,Accident,0.0,19
1119,2017,14,marina_bay,raikkonen,1979-10-17,Finnish,ferrari,4,,Accident,0.0,20
1120,2017,15,sepang,max_verstappen,1997-09-30,Dutch,red_bull,3,5401290.0,Finished,25.0,1
1121,2017,15,sepang,hamilton,1985-01-07,British,mercedes,1,5414060.0,Finished,18.0,2
1122,2017,15,sepang,ricciardo,1989-07-01,Australian,red_bull,4,5423809.0,Finished,15.0,3
1123,2017,15,sepang,vettel,1987-07-03,German,ferrari,20,5438652.0,Finished,12.0,4
1124,2017,15,sepang,bottas,1989-08-28,Finnish,mercedes,5,5457311.0,Finished,10.0,5
1125,2017,15,sepang,perez,1990-01-26,Mexican,force_india,9,5479920.0,Finished,8.0,6
1126,2017,15,sepang,vandoorne,1992-03-26,Belgian,mclaren,7,,+1 Lap,6.0,7
1127,2017,15,sepang,stroll,1998-10-29,Canadian,williams,13,,+1 Lap,4.0,8
1128,2017,15,sepang,massa,1981-04-25,Brazilian,williams,11,,+1 Lap,2.0,9
1129,2017,15,sepang,ocon,1996-09-17,French,force_india,6,,+1 Lap,1.0,10
1130,2017,15,sepang,alonso,1981-07-29,Spanish,mclaren,10,,+1 Lap,0.0,11
1131,2017,15,sepang,kevin_magnussen,1992-10-05,Danish,haas,17,,+1 Lap,0.0,12
1132,2017,15,sepang,grosjean,1986-04-17,French,haas,16,,+1 Lap,0.0,13
1133,2017,15,sepang,gasly,1996-02-07,French,toro_rosso,15,,+1 Lap,0.0,14
1134,2017,15,sepang,jolyon_palmer,1991-01-20,British,renault,12,,+1 Lap,0.0,15
1135,2017,15,sepang,hulkenberg,1987-08-19,German,renault,8,,+1 Lap,0.0,16
1136,2017,15,sepang,wehrlein,1994-10-18,German,sauber,18,,+1 Lap,0.0,17
1137,2017,15,sepang,ericsson,1990-09-02,Swedish,sauber,19,,+2 Laps,0.0,18
1138,2017,15,sepang,sainz,1994-09-01,Spanish,toro_rosso,14,,Engine,0.0,19
1139,2017,15,sepang,raikkonen,1979-10-17,Finnish,ferrari,0,,Battery,0.0,20
1140,2017,16,suzuka,hamilton,1985-01-07,British,mercedes,1,5251194.0,Finished,25.0,1
1141,2017,16,suzuka,max_verstappen,1997-09-30,Dutch,red_bull,4,5252405.0,Finished,18.0,2
1142,2017,16,suzuka,ricciardo,1989-07-01,Australian,red_bull,3,5260873.0,Finished,15.0,3
1143,2017,16,suzuka,bottas,1989-08-28,Finnish,mercedes,6,5261774.0,Finished,12.0,4
1144,2017,16,suzuka,raikkonen,1979-10-17,Finnish,ferrari,10,5283816.0,Finished,10.0,5
1145,2017,16,suzuka,ocon,1996-09-17,French,force_india,5,5318982.0,Finished,8.0,6
1146,2017,16,suzuka,perez,1990-01-26,Mexican,force_india,7,5322618.0,Finished,6.0,7
1147,2017,16,suzuka,kevin_magnussen,1992-10-05,Danish,haas,12,5340147.0,Finished,4.0,8
1148,2017,16,suzuka,grosjean,1986-04-17,French,haas,13,5341077.0,Finished,2.0,9
1149,2017,16,suzuka,massa,1981-04-25,Brazilian,williams,8,,+1 Lap,1.0,10
1150,2017,16,suzuka,alonso,1981-07-29,Spanish,mclaren,20,,+1 Lap,0.0,11
1151,2017,16,suzuka,jolyon_palmer,1991-01-20,British,renault,18,,+1 Lap,0.0,12
1152,2017,16,suzuka,gasly,1996-02-07,French,toro_rosso,14,,+1 Lap,0.0,13
1153,2017,16,suzuka,vandoorne,1992-03-26,Belgian,mclaren,9,,+1 Lap,0.0,14
1154,2017,16,suzuka,wehrlein,1994-10-18,German,sauber,17,,+2 Laps,0.0,15
1155,2017,16,suzuka,stroll,1998-10-29,Canadian,williams,15,,Wheel,0.0,16
1156,2017,16,suzuka,hulkenberg,1987-08-19,German,renault,11,,Front wing,0.0,17
1157,2017,16,suzuka,ericsson,1990-09-02,Swedish,sauber,16,,Accident,0.0,18
1158,2017,16,suzuka,vettel,1987-07-03,German,ferrari,2,,Spark plugs,0.0,19
1159,2017,16,suzuka,sainz,1994-09-01,Spanish,toro_rosso,19,,Accident,0.0,20
1160,2017,17,americas,hamilton,1985-01-07,British,mercedes,1,5630991.0,Finished,25.0,1
1161,2017,17,americas,vettel,1987-07-03,German,ferrari,2,5641134.0,Finished,18.0,2
1162,2017,17,americas,raikkonen,1979-10-17,Finnish,ferrari,5,5646770.0,Finished,15.0,3
1163,2017,17,americas,max_verstappen,1997-09-30,Dutch,red_bull,16,5647759.0,Finished,12.0,4
1164,2017,17,americas,bottas,1989-08-28,Finnish,mercedes,3,5665958.0,Finished,10.0,5
1165,2017,17,americas,ocon,1996-09-17,French,force_india,6,5721971.0,Finished,8.0,6
1166,2017,17,americas,sainz,1994-09-01,Spanish,renault,7,5723935.0,Finished,6.0,7
1167,2017,17,americas,perez,1990-01-26,Mexican,force_india,9,,+1 Lap,4.0,8
1168,2017,17,americas,massa,1981-04-25,Brazilian,williams,10,,+1 Lap,2.0,9
1169,2017,17,americas,kvyat,1994-04-26,Russian,toro_rosso,11,,+1 Lap,1.0,10
1170,2017,17,americas,stroll,1998-10-29,Canadian,williams,15,,+1 Lap,0.0,11
1171,2017,17,americas,vandoorne,1992-03-26,Belgian,mclaren,20,,+1 Lap,0.0,12
1172,2017,17,americas,brendon_hartley,1989-11-10,New Zealander,toro_rosso,19,,+1 Lap,0.0,13
1173,2017,17,americas,grosjean,1986-04-17,French,haas,12,,+1 Lap,0.0,14
1174,2017,17,americas,ericsson,1990-09-02,Swedish,sauber,13,,+1 Lap,0.0,15
1175,2017,17,americas,kevin_magnussen,1992-10-05,Danish,haas,17,,+1 Lap,0.0,16
1176,2017,17,americas,alonso,1981-07-29,Spanish,mclaren,8,,Engine,0.0,17
1177,2017,17,americas,ricciardo,1989-07-01,Australian,red_bull,4,,Engine,0.0,18
1178,2017,17,americas,wehrlein,1994-10-18,German,sauber,14,,Collision,0.0,19
1179,2017,17,americas,hulkenberg,1987-08-19,German,renault,18,,Engine,0.0,20
1180,2017,18,rodriguez,max_verstappen,1997-09-30,Dutch,red_bull,2,5786552.0,Finished,25.0,1
1181,2017,18,rodriguez,bottas,1989-08-28,Finnish,mercedes,4,5806230.0,Finished,18.0,2
1182,2017,18,rodriguez,raikkonen,1979-10-17,Finnish,ferrari,5,5840559.0,Finished,15.0,3
1183,2017,18,rodriguez,vettel,1987-07-03,German,ferrari,1,5856630.0,Finished,12.0,4
1184,2017,18,rodriguez,ocon,1996-09-17,French,force_india,6,,+1 Lap,10.0,5
1185,2017,18,rodriguez,stroll,1998-10-29,Canadian,williams,11,,+1 Lap,8.0,6
1186,2017,18,rodriguez,perez,1990-01-26,Mexican,force_india,9,,+1 Lap,6.0,7
1187,2017,18,rodriguez,kevin_magnussen,1992-10-05,Danish,haas,14,,+1 Lap,4.0,8
1188,2017,18,rodriguez,hamilton,1985-01-07,British,mercedes,3,,+1 Lap,2.0,9
1189,2017,18,rodriguez,alonso,1981-07-29,Spanish,mclaren,18,,+1 Lap,1.0,10
1190,2017,18,rodriguez,massa,1981-04-25,Brazilian,williams,10,,+1 Lap,0.0,11
1191,2017,18,rodriguez,vandoorne,1992-03-26,Belgian,mclaren,19,,+1 Lap,0.0,12
1192,2017,18,rodriguez,gasly,1996-02-07,French,toro_rosso,20,,+1 Lap,0.0,13
1193,2017,18,rodriguez,wehrlein,1994-10-18,German,sauber,13,,+2 Laps,0.0,14
1194,2017,18,rodriguez,grosjean,1986-04-17,French,haas,15,,+2 Laps,0.0,15
1195,2017,18,rodriguez,sainz,1994-09-01,Spanish,renault,8,,Engine,0.0,16
1196,2017,18,rodriguez,ericsson,1990-09-02,Swedish,sauber,12,,Engine,0.0,17
1197,2017,18,rodriguez,brendon_hartley,1989-11-10,New Zealander,toro_rosso,17,,Engine,0.0,18
1198,2017,18,rodriguez,hulkenberg,1987-08-19,German,renault,7,,Electrical,0.0,19
1199,2017,18,rodriguez,ricciardo,1989-07-01,Australian,red_bull,16,,Engine,0.0,20
1200,2017,19,interlagos,vettel,1987-07-03,German,ferrari,2,5486262.0,Finished,25.0,1
1201,2017,19,interlagos,bottas,1989-08-28,Finnish,mercedes,1,5489024.0,Finished,18.0,2
1202,2017,19,interlagos,raikkonen,1979-10-17,Finnish,ferrari,3,5490862.0,Finished,15.0,3
1203,2017,19,interlagos,hamilton,1985-01-07,British,mercedes,20,5491730.0,Finished,12.0,4
1204,2017,19,interlagos,max_verstappen,1997-09-30,Dutch,red_bull,4,5519202.0,Finished,10.0,5
1205,2017,19,interlagos,ricciardo,1989-07-01,Australian,red_bull,14,5534953.0,Finished,8.0,6
1206,2017,19,interlagos,massa,1981-04-25,Brazilian,williams,9,5555144.0,Finished,6.0,7
1207,2017,19,interlagos,alonso,1981-07-29,Spanish,mclaren,6,5555625.0,Finished,4.0,8
1208,2017,19,interlagos,perez,1990-01-26,Mexican,force_india,5,5555762.0,Finished,2.0,9
1209,2017,19,interlagos,hulkenberg,1987-08-19,German,renault,7,,+1 Lap,1.0,10
1210,2017,19,interlagos,sainz,1994-09-01,Spanish,renault,8,,+1 Lap,0.0,11
1211,2017,19,interlagos,gasly,1996-02-07,French,toro_rosso,19,,+1 Lap,0.0,12
1212,2017,19,interlagos,ericsson,1990-09-02,Swedish,sauber,17,,+1 Lap,0.0,13
1213,2017,19,interlagos,wehrlein,1994-10-18,German,sauber,15,,+1 Lap,0.0,14
1214,2017,19,interlagos,grosjean,1986-04-17,French,haas,11,,+2 Laps,0.0,15
1215,2017,19,interlagos,stroll,1998-10-29,Canadian,williams,16,,+2 Laps,0.0,16
1216,2017,19,interlagos,brendon_hartley,1989-11-10,New Zealander,toro_rosso,18,,Engine,0.0,17
1217,2017,19,interlagos,ocon,1996-09-17,French,force_india,10,,Accident,0.0,18
1218,2017,19,interlagos,vandoorne,1992-03-26,Belgian,mclaren,12,,Accident,0.0,19
1219,2017,19,interlagos,kevin_magnussen,1992-10-05,Danish,haas,13,,Accident,0.0,20
1220,2017,20,yas_marina,bottas,1989-08-28,Finnish,mercedes,1,5654062.0,Finished,25.0,1
1221,2017,20,yas_marina,hamilton,1985-01-07,British,mercedes,2,5657961.0,Finished,18.0,2
1222,2017,20,yas_marina,vettel,1987-07-03,German,ferrari,3,5673392.0,Finished,15.0,3
1223,2017,20,yas_marina,raikkonen,1979-10-17,Finnish,ferrari,5,5699448.0,Finished,12.0,4
1224,2017,20,yas_marina,max_verstappen,1997-09-30,Dutch,red_bull,6,5700331.0,Finished,10.0,5
1225,2017,20,yas_marina,hulkenberg,1987-08-19,German,renault,7,5739775.0,Finished,8.0,6
1226,2017,20,yas_marina,perez,1990-01-26,Mexican,force_india,8,5746124.0,Finished,6.0,7
1227,2017,20,yas_marina,ocon,1996-09-17,French,force_india,9,5752973.0,Finished,4.0,8
1228,2017,20,yas_marina,alonso,1981-07-29,Spanish,mclaren,11,,+1 Lap,2.0,9
1229,2017,20,yas_marina,massa,1981-04-25,Brazilian,williams,10,,+1 Lap,1.0,10
1230,2017,20,yas_marina,grosjean,1986-04-17,French,haas,16,,+1 Lap,0.0,11
1231,2017,20,yas_marina,vandoorne,1992-03-26,Belgian,mclaren,13,,+1 Lap,0.0,12
1232,2017,20,yas_marina,kevin_magnussen,1992-10-05,Danish,haas,14,,+1 Lap,0.0,13
1233,2017,20,yas_marina,wehrlein,1994-10-18,German,sauber,18,,+1 Lap,0.0,14
1234,2017,20,yas_marina,brendon_hartley,1989-11-10,New Zealander,toro_rosso,20,,+1 Lap,0.0,15
1235,2017,20,yas_marina,gasly,1996-02-07,French,toro_rosso,17,,+1 Lap,0.0,16
1236,2017,20,yas_marina,ericsson,1990-09-02,Swedish,sauber,19,,+1 Lap,0.0,17
1237,2017,20,yas_marina,stroll,1998-10-29,Canadian,williams,15,,+1 Lap,0.0,18
1238,2017,20,yas_marina,sainz,1994-09-01,Spanish,renault,12,,Wheel,0.0,19
1239,2017,20,yas_marina,ricciardo,1989-07-01,Australian,red_bull,4,,Hydraulics,0.0,20
1240,2018,1,albert_park,vettel,1987-07-03,German,ferrari,3,5373283.0,Finished,25.0,1
1241,2018,1,albert_park,hamilton,1985-01-07,British,mercedes,1,5378319.0,Finished,18.0,2
1242,2018,1,albert_park,raikkonen,1979-10-17,Finnish,ferrari,2,5379592.0,Finished,15.0,3
1243,2018,1,albert_park,ricciardo,1989-07-01,Australian,red_bull,8,5380352.0,Finished,12.0,4
1244,2018,1,albert_park,alonso,1981-07-29,Spanish,mclaren,10,5401169.0,Finished,10.0,5
1245,2018,1,albert_park,max_verstappen,1997-09-30,Dutch,red_bull,4,5402228.0,Finished,8.0,6
1246,2018,1,albert_park,hulkenberg,1987-08-19,German,renault,7,5405954.0,Finished,6.0,7
1247,2018,1,albert_park,bottas,1989-08-28,Finnish,mercedes,15,5407622.0,Finished,4.0,8
1248,2018,1,albert_park,vandoorne,1992-03-26,Belgian,mclaren,11,5408204.0,Finished,2.0,9
1249,2018,1,albert_park,sainz,1994-09-01,Spanish,renault,9,5419005.0,Finished,1.0,10
1250,2018,1,albert_park,perez,1990-01-26,Mexican,force_india,12,5420100.0,Finished,0.0,11
1251,2018,1,albert_park,ocon,1996-09-17,French,force_india,14,5433561.0,Finished,0.0,12
1252,2018,1,albert_park,leclerc,1997-10-16,Monegasque,sauber,18,5449042.0,Finished,0.0,13
1253,2018,1,albert_park,stroll,1998-10-29,Canadian,williams,13,5451571.0,Finished,0.0,14
1254,2018,1,albert_park,brendon_hartley,1989-11-10,New Zealander,toro_rosso,16,,+1 Lap,0.0,15
1255,2018,1,albert_park,grosjean,1986-04-17,French,haas,6,,Wheel,0.0,16
1256,2018,1,albert_park,kevin_magnussen,1992-10-05,Danish,haas,5,,Wheel,0.0,17
1257,2018,1,albert_park,gasly,1996-02-07,French,toro_rosso,20,,Engine,0.0,18
1258,2018,1,albert_park,ericsson,1990-09-02,Swedish,sauber,17,,Steering,0.0,19
1259,2018,1,albert_park,sirotkin,1995-08-27,Russian,williams,19,,Brakes,0.0,20
1260,2018,2,bahrain,vettel,1987-07-03,German,ferrari,1,5521940.0,Finished,25.0,1
1261,2018,2,bahrain,bottas,1989-08-28,Finnish,mercedes,3,5522639.0,Finished,18.0,2
1262,2018,2,bahrain,hamilton,1985-01-07,British,mercedes,9,5528452.0,Finished,15.0,3
1263,2018,2,bahrain,gasly,1996-02-07,French,toro_rosso,5,5584174.0,Finished,12.0,4
1264,2018,2,bahrain,kevin_magnussen,1992-10-05,Danish,haas,6,5596986.0,Finished,10.0,5
1265,2018,2,bahrain,hulkenberg,1987-08-19,German,renault,7,5620964.0,Finished,8.0,6
1266,2018,2,bahrain,alonso,1981-07-29,Spanish,mclaren,13,,+1 Lap,6.0,7
1267,2018,2,bahrain,vandoorne,1992-03-26,Belgian,mclaren,14,,+1 Lap,4.0,8
1268,2018,2,bahrain,ericsson,1990-09-02,Swedish,sauber,17,,+1 Lap,2.0,9
1269,2018,2,bahrain,ocon,1996-09-17,French,force_india,8,,+1 Lap,1.0,10
1270,2018,2,bahrain,sainz,1994-09-01,Spanish,renault,10,,+1 Lap,0.0,11
1271,2018,2,bahrain,leclerc,1997-10-16,Monegasque,sauber,19,,+1 Lap,0.0,12
1272,2018,2,bahrain,grosjean,1986-04-17,French,haas,16,,+1 Lap,0.0,13
1273,2018,2,bahrain,stroll,1998-10-29,Canadian,williams,20,,+1 Lap,0.0,14
1274,2018,2,bahrain,sirotkin,1995-08-27,Russian,williams,18,,+1 Lap,0.0,15
1275,2018,2,bahrain,perez,1990-01-26,Mexican,force_india,12,,+1 Lap,0.0,16
1276,2018,2,bahrain,brendon_hartley,1989-11-10,New Zealander,toro_rosso,11,,+1 Lap,0.0,17
1277,2018,2,bahrain,raikkonen,1979-10-17,Finnish,ferrari,2,,Wheel,0.0,18
1278,2018,2,bahrain,max_verstappen,1997-09-30,Dutch,red_bull,15,,Puncture,0.0,19
1279,2018,2,bahrain,ricciardo,1989-07-01,Australian,red_bull,4,,Electrical,0.0,20
1280,2018,3,shanghai,ricciardo,1989-07-01,Australian,red_bull,6,5736380.0,Finished,25.0,1
1281,2018,3,shanghai,bottas,1989-08-28,Finnish,mercedes,3,5745274.0,Finished,18.0,2
1282,2018,3,shanghai,raikkonen,1979-10-17,Finnish,ferrari,2,5746017.0,Finished,15.0,3
1283,2018,3,shanghai,hamilton,1985-01-07,British,mercedes,4,5753365.0,Finished,12.0,4
1284,2018,3,shanghai,max_verstappen,1997-09-30,Dutch,red_bull,5,5756816.0,Finished,10.0,5
1285,2018,3,shanghai,hulkenberg,1987-08-19,German,renault,7,5757432.0,Finished,8.0,6
1286,2018,3,shanghai,alonso,1981-07-29,Spanish,mclaren,13,5767019.0,Finished,6.0,7
1287,2018,3,shanghai,vettel,1987-07-03,German,ferrari,1,5771666.0,Finished,4.0,8
1288,2018,3,shanghai,sainz,1994-09-01,Spanish,renault,9,5772143.0,Finished,2.0,9
1289,2018,3,shanghai,kevin_magnussen,1992-10-05,Danish,haas,11,5775974.0,Finished,1.0,10
1290,2018,3,shanghai,ocon,1996-09-17,French,force_india,12,5780430.0,Finished,0.0,11
1291,2018,3,shanghai,perez,1990-01-26,Mexican,force_india,8,5781105.0,Finished,0.0,12
1292,2018,3,shanghai,vandoorne,1992-03-26,Belgian,mclaren,14,5785753.0,Finished,0.0,13
1293,2018,3,shanghai,stroll,1998-10-29,Canadian,williams,18,5791870.0,Finished,0.0,14
1294,2018,3,shanghai,sirotkin,1995-08-27,Russian,williams,16,5794621.0,Finished,0.0,15
1295,2018,3,shanghai,ericsson,1990-09-02,Swedish,sauber,20,5798984.0,Finished,0.0,16
1296,2018,3,shanghai,grosjean,1986-04-17,French,haas,10,5801676.0,Finished,0.0,17
1297,2018,3,shanghai,gasly,1996-02-07,French,toro_rosso,17,5802710.0,Finished,0.0,18
1298,2018,3,shanghai,leclerc,1997-10-16,Monegasque,sauber,19,5818955.0,Finished,0.0,19
1299,2018,3,shanghai,brendon_hartley,1989-11-10,New Zealander,toro_rosso,15,,Collision damage,0.0,20
1300,2018,4,baku,hamilton,1985-01-07,British,mercedes,2,6224291.0,Finished,25.0,1
1301,2018,4,baku,raikkonen,1979-10-17,Finnish,ferrari,6,6226751.0,Finished,18.0,2
1302,2018,4,baku,perez,1990-01-26,Mexican,force_india,8,6228315.0,Finished,15.0,3
1303,2018,4,baku,vettel,1987-07-03,German,ferrari,1,6229620.0,Finished,12.0,4
1304,2018,4,baku,sainz,1994-09-01,Spanish,renault,9,6231806.0,Finished,10.0,5
1305,2018,4,baku,leclerc,1997-10-16,Monegasque,sauber,13,6233449.0,Finished,8.0,6
1306,2018,4,baku,alonso,1981-07-29,Spanish,mclaren,12,6235222.0,Finished,6.0,7
1307,2018,4,baku,stroll,1998-10-29,Canadian,williams,10,6236837.0,Finished,4.0,8
1308,2018,4,baku,vandoorne,1992-03-26,Belgian,mclaren,16,6238443.0,Finished,2.0,9
1309,2018,4,baku,brendon_hartley,1989-11-10,New Zealander,toro_rosso,19,6242321.0,Finished,1.0,10
1310,2018,4,baku,ericsson,1990-09-02,Swedish,sauber,18,6242803.0,Finished,0.0,11
1311,2018,4,baku,gasly,1996-02-07,French,toro_rosso,17,6249011.0,Finished,0.0,12
1312,2018,4,baku,kevin_magnussen,1992-10-05,Danish,haas,15,6264954.0,Finished,0.0,13
1313,2018,4,baku,bottas,1989-08-28,Finnish,mercedes,3,,Puncture,0.0,14
1314,2018,4,baku,grosjean,1986-04-17,French,haas,20,,Accident,0.0,15
1315,2018,4,baku,max_verstappen,1997-09-30,Dutch,red_bull,5,,Collision,0.0,16
1316,2018,4,baku,ricciardo,1989-07-01,Australian,red_bull,4,,Collision,0.0,17
1317,2018,4,baku,hulkenberg,1987-08-19,German,renault,14,,Accident,0.0,18
1318,2018,4,baku,ocon,1996-09-17,French,force_india,7,,Collision,0.0,19
1319,2018,4,baku,sirotkin,1995-08-27,Russian,williams,11,,Collision,0.0,20
1320,2018,5,catalunya,hamilton,1985-01-07,British,mercedes,1,5729972.0,Finished,25.0,1
1321,2018,5,catalunya,bottas,1989-08-28,Finnish,mercedes,2,5750565.0,Finished,18.0,2
1322,2018,5,catalunya,max_verstappen,1997-09-30,Dutch,red_bull,5,5756845.0,Finished,15.0,3
